Files already downloaded and verified
Files already downloaded and verified
Saving  mask (task#:0)
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 34 [0/5000 (0%)]	Loss: 2.304508
Task: 8 Train Epoch: 34 [1280/5000 (25%)]	Loss: 2.299497
Task: 8 Train Epoch: 34 [2560/5000 (50%)]	Loss: 2.302921
Task: 8 Train Epoch: 34 [3840/5000 (75%)]	Loss: 2.309215
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 35 [0/5000 (0%)]	Loss: 2.305351
Task: 8 Train Epoch: 35 [1280/5000 (25%)]	Loss: 2.303424
Task: 8 Train Epoch: 35 [2560/5000 (50%)]	Loss: 2.309794
Task: 8 Train Epoch: 35 [3840/5000 (75%)]	Loss: 2.309120
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 36 [0/5000 (0%)]	Loss: 2.310108
Task: 8 Train Epoch: 36 [1280/5000 (25%)]	Loss: 2.311202
Task: 8 Train Epoch: 36 [2560/5000 (50%)]	Loss: 2.298024
Task: 8 Train Epoch: 36 [3840/5000 (75%)]	Loss: 2.305615
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 37 [0/5000 (0%)]	Loss: 2.300045
Task: 8 Train Epoch: 37 [1280/5000 (25%)]	Loss: 2.304719
Task: 8 Train Epoch: 37 [2560/5000 (50%)]	Loss: 2.308447
Task: 8 Train Epoch: 37 [3840/5000 (75%)]	Loss: 2.304245
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 38 [0/5000 (0%)]	Loss: 2.311472
Task: 8 Train Epoch: 38 [1280/5000 (25%)]	Loss: 2.310426
Task: 8 Train Epoch: 38 [2560/5000 (50%)]	Loss: 2.310881
Task: 8 Train Epoch: 38 [3840/5000 (75%)]	Loss: 2.300014
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 39 [0/5000 (0%)]	Loss: 2.307688
Task: 8 Train Epoch: 39 [1280/5000 (25%)]	Loss: 2.310242
Task: 8 Train Epoch: 39 [2560/5000 (50%)]	Loss: 2.305225
Task: 8 Train Epoch: 39 [3840/5000 (75%)]	Loss: 2.309065
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 40 [0/5000 (0%)]	Loss: 2.298358
Task: 8 Train Epoch: 40 [1280/5000 (25%)]	Loss: 2.306069
Task: 8 Train Epoch: 40 [2560/5000 (50%)]	Loss: 2.301476
Task: 8 Train Epoch: 40 [3840/5000 (75%)]	Loss: 2.302350
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 41 [0/5000 (0%)]	Loss: 2.301981
Task: 8 Train Epoch: 41 [1280/5000 (25%)]	Loss: 2.299337
Task: 8 Train Epoch: 41 [2560/5000 (50%)]	Loss: 2.309228
Task: 8 Train Epoch: 41 [3840/5000 (75%)]	Loss: 2.313376
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 42 [0/5000 (0%)]	Loss: 2.304888
Task: 8 Train Epoch: 42 [1280/5000 (25%)]	Loss: 2.321802
Task: 8 Train Epoch: 42 [2560/5000 (50%)]	Loss: 2.303874
Task: 8 Train Epoch: 42 [3840/5000 (75%)]	Loss: 2.301618
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 43 [0/5000 (0%)]	Loss: 2.302260
Task: 8 Train Epoch: 43 [1280/5000 (25%)]	Loss: 2.306623
Task: 8 Train Epoch: 43 [2560/5000 (50%)]	Loss: 2.301093
Task: 8 Train Epoch: 43 [3840/5000 (75%)]	Loss: 2.306925
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 44 [0/5000 (0%)]	Loss: 2.305597
Task: 8 Train Epoch: 44 [1280/5000 (25%)]	Loss: 2.301865
Task: 8 Train Epoch: 44 [2560/5000 (50%)]	Loss: 2.313031
Task: 8 Train Epoch: 44 [3840/5000 (75%)]	Loss: 2.303981
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 45 [0/5000 (0%)]	Loss: 2.302842
Task: 8 Train Epoch: 45 [1280/5000 (25%)]	Loss: 2.308796
Task: 8 Train Epoch: 45 [2560/5000 (50%)]	Loss: 2.298608
Task: 8 Train Epoch: 45 [3840/5000 (75%)]	Loss: 2.301898
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 46 [0/5000 (0%)]	Loss: 2.300498
Task: 8 Train Epoch: 46 [1280/5000 (25%)]	Loss: 2.305632
Task: 8 Train Epoch: 46 [2560/5000 (50%)]	Loss: 2.298734
Task: 8 Train Epoch: 46 [3840/5000 (75%)]	Loss: 2.309445
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 47 [0/5000 (0%)]	Loss: 2.309174
Task: 8 Train Epoch: 47 [1280/5000 (25%)]	Loss: 2.321115
Task: 8 Train Epoch: 47 [2560/5000 (50%)]	Loss: 2.311347
Task: 8 Train Epoch: 47 [3840/5000 (75%)]	Loss: 2.303650
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 48 [0/5000 (0%)]	Loss: 2.298952
Task: 8 Train Epoch: 48 [1280/5000 (25%)]	Loss: 2.303379
Task: 8 Train Epoch: 48 [2560/5000 (50%)]	Loss: 2.306535
Task: 8 Train Epoch: 48 [3840/5000 (75%)]	Loss: 2.301625
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 49 [0/5000 (0%)]	Loss: 2.299748
Task: 8 Train Epoch: 49 [1280/5000 (25%)]	Loss: 2.318402
Task: 8 Train Epoch: 49 [2560/5000 (50%)]	Loss: 2.306855
Task: 8 Train Epoch: 49 [3840/5000 (75%)]	Loss: 2.310832
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 50 [0/5000 (0%)]	Loss: 2.314991
Task: 8 Train Epoch: 50 [1280/5000 (25%)]	Loss: 2.314356
Task: 8 Train Epoch: 50 [2560/5000 (50%)]	Loss: 2.301328
Task: 8 Train Epoch: 50 [3840/5000 (75%)]	Loss: 2.302465
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 51 [0/5000 (0%)]	Loss: 2.302617
Task: 8 Train Epoch: 51 [1280/5000 (25%)]	Loss: 2.308181
Task: 8 Train Epoch: 51 [2560/5000 (50%)]	Loss: 2.305417
Task: 8 Train Epoch: 51 [3840/5000 (75%)]	Loss: 2.304327
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 52 [0/5000 (0%)]	Loss: 2.302293
Task: 8 Train Epoch: 52 [1280/5000 (25%)]	Loss: 2.301505
Task: 8 Train Epoch: 52 [2560/5000 (50%)]	Loss: 2.296811
Task: 8 Train Epoch: 52 [3840/5000 (75%)]	Loss: 2.306320
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 53 [0/5000 (0%)]	Loss: 2.305551
Task: 8 Train Epoch: 53 [1280/5000 (25%)]	Loss: 2.302603
Task: 8 Train Epoch: 53 [2560/5000 (50%)]	Loss: 2.314940
Task: 8 Train Epoch: 53 [3840/5000 (75%)]	Loss: 2.308630
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 54 [0/5000 (0%)]	Loss: 2.300989
Task: 8 Train Epoch: 54 [1280/5000 (25%)]	Loss: 2.309382
Task: 8 Train Epoch: 54 [2560/5000 (50%)]	Loss: 2.305143
Task: 8 Train Epoch: 54 [3840/5000 (75%)]	Loss: 2.312050
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 55 [0/5000 (0%)]	Loss: 2.302889
Task: 8 Train Epoch: 55 [1280/5000 (25%)]	Loss: 2.333150
Task: 8 Train Epoch: 55 [2560/5000 (50%)]	Loss: 2.303520
Task: 8 Train Epoch: 55 [3840/5000 (75%)]	Loss: 2.301467
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 56 [0/5000 (0%)]	Loss: 2.305665
Task: 8 Train Epoch: 56 [1280/5000 (25%)]	Loss: 2.321358
Task: 8 Train Epoch: 56 [2560/5000 (50%)]	Loss: 2.307020
Task: 8 Train Epoch: 56 [3840/5000 (75%)]	Loss: 2.307215
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 57 [0/5000 (0%)]	Loss: 2.302851
Task: 8 Train Epoch: 57 [1280/5000 (25%)]	Loss: 2.296962
Task: 8 Train Epoch: 57 [2560/5000 (50%)]	Loss: 2.308392
Task: 8 Train Epoch: 57 [3840/5000 (75%)]	Loss: 2.301399
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 58 [0/5000 (0%)]	Loss: 2.301856
Task: 8 Train Epoch: 58 [1280/5000 (25%)]	Loss: 2.298393
Task: 8 Train Epoch: 58 [2560/5000 (50%)]	Loss: 2.310502
Task: 8 Train Epoch: 58 [3840/5000 (75%)]	Loss: 2.313848
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 59 [0/5000 (0%)]	Loss: 2.306704
Task: 8 Train Epoch: 59 [1280/5000 (25%)]	Loss: 2.302226
Task: 8 Train Epoch: 59 [2560/5000 (50%)]	Loss: 2.304848
Task: 8 Train Epoch: 59 [3840/5000 (75%)]	Loss: 2.305687
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 60 [0/5000 (0%)]	Loss: 2.311377
Task: 8 Train Epoch: 60 [1280/5000 (25%)]	Loss: 2.308970
Task: 8 Train Epoch: 60 [2560/5000 (50%)]	Loss: 2.300729
Task: 8 Train Epoch: 60 [3840/5000 (75%)]	Loss: 2.304298
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 61 [0/5000 (0%)]	Loss: 2.304759
Task: 8 Train Epoch: 61 [1280/5000 (25%)]	Loss: 2.296409
Task: 8 Train Epoch: 61 [2560/5000 (50%)]	Loss: 2.302794
Task: 8 Train Epoch: 61 [3840/5000 (75%)]	Loss: 2.307295
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 62 [0/5000 (0%)]	Loss: 2.304020
Task: 8 Train Epoch: 62 [1280/5000 (25%)]	Loss: 2.302435
Task: 8 Train Epoch: 62 [2560/5000 (50%)]	Loss: 2.301430
Task: 8 Train Epoch: 62 [3840/5000 (75%)]	Loss: 2.307619
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 63 [0/5000 (0%)]	Loss: 2.304873
Task: 8 Train Epoch: 63 [1280/5000 (25%)]	Loss: 2.301968
Task: 8 Train Epoch: 63 [2560/5000 (50%)]	Loss: 2.304095
Task: 8 Train Epoch: 63 [3840/5000 (75%)]	Loss: 2.298872
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 64 [0/5000 (0%)]	Loss: 2.299820
Task: 8 Train Epoch: 64 [1280/5000 (25%)]	Loss: 2.302389
Task: 8 Train Epoch: 64 [2560/5000 (50%)]	Loss: 2.302519
Task: 8 Train Epoch: 64 [3840/5000 (75%)]	Loss: 2.303211
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 65 [0/5000 (0%)]	Loss: 2.302923
Task: 8 Train Epoch: 65 [1280/5000 (25%)]	Loss: 2.304467
Task: 8 Train Epoch: 65 [2560/5000 (50%)]	Loss: 2.300294
Task: 8 Train Epoch: 65 [3840/5000 (75%)]	Loss: 2.304266
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 66 [0/5000 (0%)]	Loss: 2.304203
Task: 8 Train Epoch: 66 [1280/5000 (25%)]	Loss: 2.301589
Task: 8 Train Epoch: 66 [2560/5000 (50%)]	Loss: 2.305337
Task: 8 Train Epoch: 66 [3840/5000 (75%)]	Loss: 2.305376
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 67 [0/5000 (0%)]	Loss: 2.302961
Task: 8 Train Epoch: 67 [1280/5000 (25%)]	Loss: 2.302455
Task: 8 Train Epoch: 67 [2560/5000 (50%)]	Loss: 2.302371
Task: 8 Train Epoch: 67 [3840/5000 (75%)]	Loss: 2.300265
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 68 [0/5000 (0%)]	Loss: 2.302540
Task: 8 Train Epoch: 68 [1280/5000 (25%)]	Loss: 2.302320
Task: 8 Train Epoch: 68 [2560/5000 (50%)]	Loss: 2.303564
Task: 8 Train Epoch: 68 [3840/5000 (75%)]	Loss: 2.301867
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 69 [0/5000 (0%)]	Loss: 2.302051
Task: 8 Train Epoch: 69 [1280/5000 (25%)]	Loss: 2.302105
Task: 8 Train Epoch: 69 [2560/5000 (50%)]	Loss: 2.301971
Task: 8 Train Epoch: 69 [3840/5000 (75%)]	Loss: 2.301397
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 70 [0/5000 (0%)]	Loss: 2.303368
Task: 8 Train Epoch: 70 [1280/5000 (25%)]	Loss: 2.303209
Task: 8 Train Epoch: 70 [2560/5000 (50%)]	Loss: 2.302601
Task: 8 Train Epoch: 70 [3840/5000 (75%)]	Loss: 2.304036
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 71 [0/5000 (0%)]	Loss: 2.300463
Task: 8 Train Epoch: 71 [1280/5000 (25%)]	Loss: 2.304219
Task: 8 Train Epoch: 71 [2560/5000 (50%)]	Loss: 2.303207
Task: 8 Train Epoch: 71 [3840/5000 (75%)]	Loss: 2.303560
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 72 [0/5000 (0%)]	Loss: 2.300291
Task: 8 Train Epoch: 72 [1280/5000 (25%)]	Loss: 2.301192
Task: 8 Train Epoch: 72 [2560/5000 (50%)]	Loss: 2.303689
Task: 8 Train Epoch: 72 [3840/5000 (75%)]	Loss: 2.303450
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 73 [0/5000 (0%)]	Loss: 2.301229
Task: 8 Train Epoch: 73 [1280/5000 (25%)]	Loss: 2.303645
Task: 8 Train Epoch: 73 [2560/5000 (50%)]	Loss: 2.302394
Task: 8 Train Epoch: 73 [3840/5000 (75%)]	Loss: 2.303391
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 74 [0/5000 (0%)]	Loss: 2.301939
Task: 8 Train Epoch: 74 [1280/5000 (25%)]	Loss: 2.304795
Task: 8 Train Epoch: 74 [2560/5000 (50%)]	Loss: 2.303391
Task: 8 Train Epoch: 74 [3840/5000 (75%)]	Loss: 2.302232
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 75 [0/5000 (0%)]	Loss: 2.302297
Task: 8 Train Epoch: 75 [1280/5000 (25%)]	Loss: 2.303170
Task: 8 Train Epoch: 75 [2560/5000 (50%)]	Loss: 2.302063
Task: 8 Train Epoch: 75 [3840/5000 (75%)]	Loss: 2.304559
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 76 [0/5000 (0%)]	Loss: 2.302764
Task: 8 Train Epoch: 76 [1280/5000 (25%)]	Loss: 2.302316
Task: 8 Train Epoch: 76 [2560/5000 (50%)]	Loss: 2.302688
Task: 8 Train Epoch: 76 [3840/5000 (75%)]	Loss: 2.303252
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 77 [0/5000 (0%)]	Loss: 2.302579
Task: 8 Train Epoch: 77 [1280/5000 (25%)]	Loss: 2.301279
Task: 8 Train Epoch: 77 [2560/5000 (50%)]	Loss: 2.302150
Task: 8 Train Epoch: 77 [3840/5000 (75%)]	Loss: 2.302294
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 78 [0/5000 (0%)]	Loss: 2.303698
Task: 8 Train Epoch: 78 [1280/5000 (25%)]	Loss: 2.302989
Task: 8 Train Epoch: 78 [2560/5000 (50%)]	Loss: 2.305132
Task: 8 Train Epoch: 78 [3840/5000 (75%)]	Loss: 2.304097
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 79 [0/5000 (0%)]	Loss: 2.303429
Task: 8 Train Epoch: 79 [1280/5000 (25%)]	Loss: 2.300503
Task: 8 Train Epoch: 79 [2560/5000 (50%)]	Loss: 2.304670
Task: 8 Train Epoch: 79 [3840/5000 (75%)]	Loss: 2.304767
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 80 [0/5000 (0%)]	Loss: 2.304961
Task: 8 Train Epoch: 80 [1280/5000 (25%)]	Loss: 2.303542
Task: 8 Train Epoch: 80 [2560/5000 (50%)]	Loss: 2.301198
Task: 8 Train Epoch: 80 [3840/5000 (75%)]	Loss: 2.303770
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 81 [0/5000 (0%)]	Loss: 2.301715
Task: 8 Train Epoch: 81 [1280/5000 (25%)]	Loss: 2.305243
Task: 8 Train Epoch: 81 [2560/5000 (50%)]	Loss: 2.302970
Task: 8 Train Epoch: 81 [3840/5000 (75%)]	Loss: 2.303566
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 82 [0/5000 (0%)]	Loss: 2.302322
Task: 8 Train Epoch: 82 [1280/5000 (25%)]	Loss: 2.301346
Task: 8 Train Epoch: 82 [2560/5000 (50%)]	Loss: 2.304424
Task: 8 Train Epoch: 82 [3840/5000 (75%)]	Loss: 2.302631
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 83 [0/5000 (0%)]	Loss: 2.302627
Task: 8 Train Epoch: 83 [1280/5000 (25%)]	Loss: 2.303139
Task: 8 Train Epoch: 83 [2560/5000 (50%)]	Loss: 2.305515
Task: 8 Train Epoch: 83 [3840/5000 (75%)]	Loss: 2.301028
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 84 [0/5000 (0%)]	Loss: 2.302822
Task: 8 Train Epoch: 84 [1280/5000 (25%)]	Loss: 2.301704
Task: 8 Train Epoch: 84 [2560/5000 (50%)]	Loss: 2.302480
Task: 8 Train Epoch: 84 [3840/5000 (75%)]	Loss: 2.303585
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 85 [0/5000 (0%)]	Loss: 2.301381
Task: 8 Train Epoch: 85 [1280/5000 (25%)]	Loss: 2.301512
Task: 8 Train Epoch: 85 [2560/5000 (50%)]	Loss: 2.300719
Task: 8 Train Epoch: 85 [3840/5000 (75%)]	Loss: 2.303790
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 86 [0/5000 (0%)]	Loss: 2.301865
Task: 8 Train Epoch: 86 [1280/5000 (25%)]	Loss: 2.299214
Task: 8 Train Epoch: 86 [2560/5000 (50%)]	Loss: 2.305836
Task: 8 Train Epoch: 86 [3840/5000 (75%)]	Loss: 2.305447
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 87 [0/5000 (0%)]	Loss: 2.301761
Task: 8 Train Epoch: 87 [1280/5000 (25%)]	Loss: 2.303538
Task: 8 Train Epoch: 87 [2560/5000 (50%)]	Loss: 2.300528
Task: 8 Train Epoch: 87 [3840/5000 (75%)]	Loss: 2.301581
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 88 [0/5000 (0%)]	Loss: 2.300954
Task: 8 Train Epoch: 88 [1280/5000 (25%)]	Loss: 2.303249
Task: 8 Train Epoch: 88 [2560/5000 (50%)]	Loss: 2.305944
Task: 8 Train Epoch: 88 [3840/5000 (75%)]	Loss: 2.307755
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 89 [0/5000 (0%)]	Loss: 2.303377
Task: 8 Train Epoch: 89 [1280/5000 (25%)]	Loss: 2.302131
Task: 8 Train Epoch: 89 [2560/5000 (50%)]	Loss: 2.304217
Task: 8 Train Epoch: 89 [3840/5000 (75%)]	Loss: 2.305449
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 90 [0/5000 (0%)]	Loss: 2.302841
Task: 8 Train Epoch: 90 [1280/5000 (25%)]	Loss: 2.304183
Task: 8 Train Epoch: 90 [2560/5000 (50%)]	Loss: 2.303920
Task: 8 Train Epoch: 90 [3840/5000 (75%)]	Loss: 2.301424
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 91 [0/5000 (0%)]	Loss: 2.301816
Task: 8 Train Epoch: 91 [1280/5000 (25%)]	Loss: 2.302597
Task: 8 Train Epoch: 91 [2560/5000 (50%)]	Loss: 2.304723
Task: 8 Train Epoch: 91 [3840/5000 (75%)]	Loss: 2.302797
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 92 [0/5000 (0%)]	Loss: 2.303398
Task: 8 Train Epoch: 92 [1280/5000 (25%)]	Loss: 2.301286
Task: 8 Train Epoch: 92 [2560/5000 (50%)]	Loss: 2.304199
Task: 8 Train Epoch: 92 [3840/5000 (75%)]	Loss: 2.304988
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 93 [0/5000 (0%)]	Loss: 2.301114
Task: 8 Train Epoch: 93 [1280/5000 (25%)]	Loss: 2.305297
Task: 8 Train Epoch: 93 [2560/5000 (50%)]	Loss: 2.302539
Task: 8 Train Epoch: 93 [3840/5000 (75%)]	Loss: 2.303866
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 94 [0/5000 (0%)]	Loss: 2.302480
Task: 8 Train Epoch: 94 [1280/5000 (25%)]	Loss: 2.306338
Task: 8 Train Epoch: 94 [2560/5000 (50%)]	Loss: 2.302194
Task: 8 Train Epoch: 94 [3840/5000 (75%)]	Loss: 2.300213
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 95 [0/5000 (0%)]	Loss: 2.303503
Task: 8 Train Epoch: 95 [1280/5000 (25%)]	Loss: 2.299589
Task: 8 Train Epoch: 95 [2560/5000 (50%)]	Loss: 2.302596
Task: 8 Train Epoch: 95 [3840/5000 (75%)]	Loss: 2.301733
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 96 [0/5000 (0%)]	Loss: 2.304984
Task: 8 Train Epoch: 96 [1280/5000 (25%)]	Loss: 2.304075
Task: 8 Train Epoch: 96 [2560/5000 (50%)]	Loss: 2.305116
Task: 8 Train Epoch: 96 [3840/5000 (75%)]	Loss: 2.303359
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 97 [0/5000 (0%)]	Loss: 2.301360
Task: 8 Train Epoch: 97 [1280/5000 (25%)]	Loss: 2.303525
Task: 8 Train Epoch: 97 [2560/5000 (50%)]	Loss: 2.302977
Task: 8 Train Epoch: 97 [3840/5000 (75%)]	Loss: 2.303348
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 98 [0/5000 (0%)]	Loss: 2.303397
Task: 8 Train Epoch: 98 [1280/5000 (25%)]	Loss: 2.301368
Task: 8 Train Epoch: 98 [2560/5000 (50%)]	Loss: 2.302754
Task: 8 Train Epoch: 98 [3840/5000 (75%)]	Loss: 2.305423
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Task: 8 Train Epoch: 99 [0/5000 (0%)]	Loss: 2.302020
Task: 8 Train Epoch: 99 [1280/5000 (25%)]	Loss: 2.300516
Task: 8 Train Epoch: 99 [2560/5000 (50%)]	Loss: 2.303375
Task: 8 Train Epoch: 99 [3840/5000 (75%)]	Loss: 2.305512
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Saving head (task#: 8)
Computing MAS
Loading head (task#:0)
Loading mask (task#:0)
Files already downloaded and verified
Files already downloaded and verified
Task: 0   Test set: Avg. loss: 0.0011, Accuracy: 799/1000(80%)

Trained Task:8, Loaded task:0, Accuracy:79.9%
Loading head (task#:1)
Loading mask (task#:1)
Files already downloaded and verified
Files already downloaded and verified
Task: 1   Test set: Avg. loss: 0.0011, Accuracy: 635/1000(64%)

Trained Task:8, Loaded task:1, Accuracy:63.5%
Loading head (task#:2)
Loading mask (task#:2)
Files already downloaded and verified
Files already downloaded and verified
Task: 2   Test set: Avg. loss: 0.0010, Accuracy: 661/1000(66%)

Trained Task:8, Loaded task:2, Accuracy:66.1%
Loading head (task#:3)
Loading mask (task#:3)
Files already downloaded and verified
Files already downloaded and verified
Task: 3   Test set: Avg. loss: 0.0023, Accuracy: 101/1000(10%)

Trained Task:8, Loaded task:3, Accuracy:10.1%
Loading head (task#:4)
Loading mask (task#:4)
Files already downloaded and verified
Files already downloaded and verified
Task: 4   Test set: Avg. loss: 0.0023, Accuracy: 95/1000(10%)

Trained Task:8, Loaded task:4, Accuracy:9.5%
Loading head (task#:5)
Loading mask (task#:5)
Files already downloaded and verified
Files already downloaded and verified
Task: 5   Test set: Avg. loss: 0.0023, Accuracy: 95/1000(10%)

Trained Task:8, Loaded task:5, Accuracy:9.5%
Loading head (task#:6)
Loading mask (task#:6)
Files already downloaded and verified
Files already downloaded and verified
Task: 6   Test set: Avg. loss: 0.0023, Accuracy: 105/1000(11%)

Trained Task:8, Loaded task:6, Accuracy:10.5%
Loading head (task#:7)
Loading mask (task#:7)
Files already downloaded and verified
Files already downloaded and verified
Task: 7   Test set: Avg. loss: 0.0012, Accuracy: 615/1000(62%)

Trained Task:8, Loaded task:7, Accuracy:61.5%
Loading head (task#:8)
Loading mask (task#:8)
Files already downloaded and verified
Files already downloaded and verified
Task: 8   Test set: Avg. loss: 0.0023, Accuracy: 100/1000(10%)

Trained Task:8, Loaded task:8, Accuracy:10.0%
Files already downloaded and verified
Files already downloaded and verified
