Files already downloaded and verified
Files already downloaded and verified
Saving  mask (task#:0)
Task: 8 Train Epoch: 4 [3840/5000 (75%)]	Loss: 1.116090

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 665/1000(66%)

Task: 8 Train Epoch: 5 [0/5000 (0%)]	Loss: 1.661416
Task: 8 Train Epoch: 5 [1280/5000 (25%)]	Loss: 1.351580
Task: 8 Train Epoch: 5 [2560/5000 (50%)]	Loss: 1.111406
Task: 8 Train Epoch: 5 [3840/5000 (75%)]	Loss: 0.952211

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 706/1000(71%)

Task: 8 Train Epoch: 6 [0/5000 (0%)]	Loss: 0.921823
Task: 8 Train Epoch: 6 [1280/5000 (25%)]	Loss: 1.111741
Task: 8 Train Epoch: 6 [2560/5000 (50%)]	Loss: 0.939973
Task: 8 Train Epoch: 6 [3840/5000 (75%)]	Loss: 0.843706

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 694/1000(69%)

Task: 8 Train Epoch: 7 [0/5000 (0%)]	Loss: 0.931754
Task: 8 Train Epoch: 7 [1280/5000 (25%)]	Loss: 0.985996
Task: 8 Train Epoch: 7 [2560/5000 (50%)]	Loss: 0.863522
Task: 8 Train Epoch: 7 [3840/5000 (75%)]	Loss: 0.814942

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 712/1000(71%)

Task: 8 Train Epoch: 8 [0/5000 (0%)]	Loss: 1.157318
Task: 8 Train Epoch: 8 [1280/5000 (25%)]	Loss: 1.126692
Task: 8 Train Epoch: 8 [2560/5000 (50%)]	Loss: 0.822009
Task: 8 Train Epoch: 8 [3840/5000 (75%)]	Loss: 0.777025

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 711/1000(71%)

Task: 8 Train Epoch: 9 [0/5000 (0%)]	Loss: 1.027025
Task: 8 Train Epoch: 9 [1280/5000 (25%)]	Loss: 0.978578
Task: 8 Train Epoch: 9 [2560/5000 (50%)]	Loss: 0.888060
Task: 8 Train Epoch: 9 [3840/5000 (75%)]	Loss: 0.859085

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 669/1000(67%)

Task: 8 Train Epoch: 10 [0/5000 (0%)]	Loss: 1.290935
Task: 8 Train Epoch: 10 [1280/5000 (25%)]	Loss: 0.872891
Task: 8 Train Epoch: 10 [2560/5000 (50%)]	Loss: 0.744572
Task: 8 Train Epoch: 10 [3840/5000 (75%)]	Loss: 0.760683

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 717/1000(72%)

Task: 8 Train Epoch: 11 [0/5000 (0%)]	Loss: 0.689741
Task: 8 Train Epoch: 11 [1280/5000 (25%)]	Loss: 0.798847
Task: 8 Train Epoch: 11 [2560/5000 (50%)]	Loss: 0.626951
Task: 8 Train Epoch: 11 [3840/5000 (75%)]	Loss: 0.843933

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 718/1000(72%)

Task: 8 Train Epoch: 12 [0/5000 (0%)]	Loss: 1.128580
Task: 8 Train Epoch: 12 [1280/5000 (25%)]	Loss: 0.998429
Task: 8 Train Epoch: 12 [2560/5000 (50%)]	Loss: 0.965662
Task: 8 Train Epoch: 12 [3840/5000 (75%)]	Loss: 0.849746

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 716/1000(72%)

Task: 8 Train Epoch: 13 [0/5000 (0%)]	Loss: 0.924378
Task: 8 Train Epoch: 13 [1280/5000 (25%)]	Loss: 0.836166
Task: 8 Train Epoch: 13 [2560/5000 (50%)]	Loss: 0.773644
Task: 8 Train Epoch: 13 [3840/5000 (75%)]	Loss: 0.719710

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 719/1000(72%)

Task: 8 Train Epoch: 14 [0/5000 (0%)]	Loss: 0.800556
Task: 8 Train Epoch: 14 [1280/5000 (25%)]	Loss: 0.766882
Task: 8 Train Epoch: 14 [2560/5000 (50%)]	Loss: 0.737750
Task: 8 Train Epoch: 14 [3840/5000 (75%)]	Loss: 0.575146

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 713/1000(71%)

Task: 8 Train Epoch: 15 [0/5000 (0%)]	Loss: 0.930295
Task: 8 Train Epoch: 15 [1280/5000 (25%)]	Loss: 0.852568
Task: 8 Train Epoch: 15 [2560/5000 (50%)]	Loss: 0.907019
Task: 8 Train Epoch: 15 [3840/5000 (75%)]	Loss: 0.677341

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 709/1000(71%)

Task: 8 Train Epoch: 16 [0/5000 (0%)]	Loss: 0.658766
Task: 8 Train Epoch: 16 [1280/5000 (25%)]	Loss: 0.613687
Task: 8 Train Epoch: 16 [2560/5000 (50%)]	Loss: 0.724299
Task: 8 Train Epoch: 16 [3840/5000 (75%)]	Loss: 0.733457

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 716/1000(72%)

Task: 8 Train Epoch: 17 [0/5000 (0%)]	Loss: 0.752546
Task: 8 Train Epoch: 17 [1280/5000 (25%)]	Loss: 0.673803
Task: 8 Train Epoch: 17 [2560/5000 (50%)]	Loss: 0.570223
Task: 8 Train Epoch: 17 [3840/5000 (75%)]	Loss: 0.686318

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 725/1000(72%)

Task: 8 Train Epoch: 18 [0/5000 (0%)]	Loss: 0.796891
Task: 8 Train Epoch: 18 [1280/5000 (25%)]	Loss: 0.608914
Task: 8 Train Epoch: 18 [2560/5000 (50%)]	Loss: 0.641894
Task: 8 Train Epoch: 18 [3840/5000 (75%)]	Loss: 0.782530

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 720/1000(72%)

Task: 8 Train Epoch: 19 [0/5000 (0%)]	Loss: 1.035429
Task: 8 Train Epoch: 19 [1280/5000 (25%)]	Loss: 0.793127
Task: 8 Train Epoch: 19 [2560/5000 (50%)]	Loss: 0.754699
Task: 8 Train Epoch: 19 [3840/5000 (75%)]	Loss: 0.659263

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 722/1000(72%)

Task: 8 Train Epoch: 20 [0/5000 (0%)]	Loss: 0.789559
Task: 8 Train Epoch: 20 [1280/5000 (25%)]	Loss: 0.541902
Task: 8 Train Epoch: 20 [2560/5000 (50%)]	Loss: 0.577738
Task: 8 Train Epoch: 20 [3840/5000 (75%)]	Loss: 0.576164

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 726/1000(73%)

Task: 8 Train Epoch: 21 [0/5000 (0%)]	Loss: 0.616637
Task: 8 Train Epoch: 21 [1280/5000 (25%)]	Loss: 0.502689
Task: 8 Train Epoch: 21 [2560/5000 (50%)]	Loss: 0.584181
Task: 8 Train Epoch: 21 [3840/5000 (75%)]	Loss: 0.620088

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 716/1000(72%)

Task: 8 Train Epoch: 22 [0/5000 (0%)]	Loss: 0.749183
Task: 8 Train Epoch: 22 [1280/5000 (25%)]	Loss: 0.668338
Task: 8 Train Epoch: 22 [2560/5000 (50%)]	Loss: 0.711247
Task: 8 Train Epoch: 22 [3840/5000 (75%)]	Loss: 0.570394

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 721/1000(72%)

Task: 8 Train Epoch: 23 [0/5000 (0%)]	Loss: 0.762190
Task: 8 Train Epoch: 23 [1280/5000 (25%)]	Loss: 0.673386
Task: 8 Train Epoch: 23 [2560/5000 (50%)]	Loss: 0.622501
Task: 8 Train Epoch: 23 [3840/5000 (75%)]	Loss: 0.597938

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 739/1000(74%)

Task: 8 Train Epoch: 24 [0/5000 (0%)]	Loss: 0.450435
Task: 8 Train Epoch: 24 [1280/5000 (25%)]	Loss: 0.610337
Task: 8 Train Epoch: 24 [2560/5000 (50%)]	Loss: 0.589027
Task: 8 Train Epoch: 24 [3840/5000 (75%)]	Loss: 0.490967

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 743/1000(74%)

Task: 8 Train Epoch: 25 [0/5000 (0%)]	Loss: 0.727240
Task: 8 Train Epoch: 25 [1280/5000 (25%)]	Loss: 0.697477
Task: 8 Train Epoch: 25 [2560/5000 (50%)]	Loss: 0.515306
Task: 8 Train Epoch: 25 [3840/5000 (75%)]	Loss: 0.525053

Task: 8   Test set: Avg. loss: 0.0009, Accuracy: 726/1000(73%)

Task: 8 Train Epoch: 26 [0/5000 (0%)]	Loss: 0.508861
Task: 8 Train Epoch: 26 [1280/5000 (25%)]	Loss: 0.568757
Task: 8 Train Epoch: 26 [2560/5000 (50%)]	Loss: 0.579197
Task: 8 Train Epoch: 26 [3840/5000 (75%)]	Loss: 0.616422

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 728/1000(73%)

Task: 8 Train Epoch: 27 [0/5000 (0%)]	Loss: 0.545820
Task: 8 Train Epoch: 27 [1280/5000 (25%)]	Loss: 0.394773
Task: 8 Train Epoch: 27 [2560/5000 (50%)]	Loss: 0.483883
Task: 8 Train Epoch: 27 [3840/5000 (75%)]	Loss: 0.548196

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 725/1000(72%)

Task: 8 Train Epoch: 28 [0/5000 (0%)]	Loss: 0.801941
Task: 8 Train Epoch: 28 [1280/5000 (25%)]	Loss: 0.615756
Task: 8 Train Epoch: 28 [2560/5000 (50%)]	Loss: 0.567010
Task: 8 Train Epoch: 28 [3840/5000 (75%)]	Loss: 0.549455

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 727/1000(73%)

Task: 8 Train Epoch: 29 [0/5000 (0%)]	Loss: 0.664788
Task: 8 Train Epoch: 29 [1280/5000 (25%)]	Loss: 0.566690
Task: 8 Train Epoch: 29 [2560/5000 (50%)]	Loss: 0.509330
Task: 8 Train Epoch: 29 [3840/5000 (75%)]	Loss: 0.550303

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 732/1000(73%)

Task: 8 Train Epoch: 30 [0/5000 (0%)]	Loss: 0.542627
Task: 8 Train Epoch: 30 [1280/5000 (25%)]	Loss: 0.527721
Task: 8 Train Epoch: 30 [2560/5000 (50%)]	Loss: 0.560713
Task: 8 Train Epoch: 30 [3840/5000 (75%)]	Loss: 0.493376

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 741/1000(74%)

Task: 8 Train Epoch: 31 [0/5000 (0%)]	Loss: 0.482342
Task: 8 Train Epoch: 31 [1280/5000 (25%)]	Loss: 0.482057
Task: 8 Train Epoch: 31 [2560/5000 (50%)]	Loss: 0.500348
Task: 8 Train Epoch: 31 [3840/5000 (75%)]	Loss: 0.492396

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 729/1000(73%)

Task: 8 Train Epoch: 32 [0/5000 (0%)]	Loss: 0.492743
Task: 8 Train Epoch: 32 [1280/5000 (25%)]	Loss: 0.539183
Task: 8 Train Epoch: 32 [2560/5000 (50%)]	Loss: 0.531671
Task: 8 Train Epoch: 32 [3840/5000 (75%)]	Loss: 0.516657

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 737/1000(74%)

Task: 8 Train Epoch: 33 [0/5000 (0%)]	Loss: 0.603283
Task: 8 Train Epoch: 33 [1280/5000 (25%)]	Loss: 0.581207
Task: 8 Train Epoch: 33 [2560/5000 (50%)]	Loss: 0.569910
Task: 8 Train Epoch: 33 [3840/5000 (75%)]	Loss: 0.603454

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 730/1000(73%)

Task: 8 Train Epoch: 34 [0/5000 (0%)]	Loss: 0.663692
Task: 8 Train Epoch: 34 [1280/5000 (25%)]	Loss: 0.653068
Task: 8 Train Epoch: 34 [2560/5000 (50%)]	Loss: 0.527140
Task: 8 Train Epoch: 34 [3840/5000 (75%)]	Loss: 0.661231

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 726/1000(73%)

Task: 8 Train Epoch: 35 [0/5000 (0%)]	Loss: 0.730040
Task: 8 Train Epoch: 35 [1280/5000 (25%)]	Loss: 0.556447
Task: 8 Train Epoch: 35 [2560/5000 (50%)]	Loss: 0.578258
Task: 8 Train Epoch: 35 [3840/5000 (75%)]	Loss: 0.649567

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 745/1000(74%)

Task: 8 Train Epoch: 36 [0/5000 (0%)]	Loss: 0.592325
Task: 8 Train Epoch: 36 [1280/5000 (25%)]	Loss: 0.542891
Task: 8 Train Epoch: 36 [2560/5000 (50%)]	Loss: 0.538471
Task: 8 Train Epoch: 36 [3840/5000 (75%)]	Loss: 0.477565

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 730/1000(73%)

Task: 8 Train Epoch: 37 [0/5000 (0%)]	Loss: 0.803503
Task: 8 Train Epoch: 37 [1280/5000 (25%)]	Loss: 0.738388
Task: 8 Train Epoch: 37 [2560/5000 (50%)]	Loss: 0.493566
Task: 8 Train Epoch: 37 [3840/5000 (75%)]	Loss: 0.500500

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 731/1000(73%)

Task: 8 Train Epoch: 38 [0/5000 (0%)]	Loss: 0.684302
Task: 8 Train Epoch: 38 [1280/5000 (25%)]	Loss: 0.648958
Task: 8 Train Epoch: 38 [2560/5000 (50%)]	Loss: 0.494715
Task: 8 Train Epoch: 38 [3840/5000 (75%)]	Loss: 0.478526

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 725/1000(72%)

Task: 8 Train Epoch: 39 [0/5000 (0%)]	Loss: 0.406000
Task: 8 Train Epoch: 39 [1280/5000 (25%)]	Loss: 0.380859
Task: 8 Train Epoch: 39 [2560/5000 (50%)]	Loss: 0.540788
Task: 8 Train Epoch: 39 [3840/5000 (75%)]	Loss: 0.500060

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 731/1000(73%)

Task: 8 Train Epoch: 40 [0/5000 (0%)]	Loss: 0.503031
Task: 8 Train Epoch: 40 [1280/5000 (25%)]	Loss: 0.450607
Task: 8 Train Epoch: 40 [2560/5000 (50%)]	Loss: 0.470547
Task: 8 Train Epoch: 40 [3840/5000 (75%)]	Loss: 0.541583

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 734/1000(73%)

Task: 8 Train Epoch: 41 [0/5000 (0%)]	Loss: 0.504667
Task: 8 Train Epoch: 41 [1280/5000 (25%)]	Loss: 0.535630
Task: 8 Train Epoch: 41 [2560/5000 (50%)]	Loss: 0.506104
Task: 8 Train Epoch: 41 [3840/5000 (75%)]	Loss: 0.482696

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 720/1000(72%)

Task: 8 Train Epoch: 42 [0/5000 (0%)]	Loss: 0.627117
Task: 8 Train Epoch: 42 [1280/5000 (25%)]	Loss: 0.471323
Task: 8 Train Epoch: 42 [2560/5000 (50%)]	Loss: 0.481190
Task: 8 Train Epoch: 42 [3840/5000 (75%)]	Loss: 0.426170

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 710/1000(71%)

Task: 8 Train Epoch: 43 [0/5000 (0%)]	Loss: 0.846511
Task: 8 Train Epoch: 43 [1280/5000 (25%)]	Loss: 0.619466
Task: 8 Train Epoch: 43 [2560/5000 (50%)]	Loss: 0.514293
Task: 8 Train Epoch: 43 [3840/5000 (75%)]	Loss: 0.433903

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 731/1000(73%)

Task: 8 Train Epoch: 44 [0/5000 (0%)]	Loss: 0.400187
Task: 8 Train Epoch: 44 [1280/5000 (25%)]	Loss: 0.371159
Task: 8 Train Epoch: 44 [2560/5000 (50%)]	Loss: 0.502304
Task: 8 Train Epoch: 44 [3840/5000 (75%)]	Loss: 0.470481

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 729/1000(73%)

Task: 8 Train Epoch: 45 [0/5000 (0%)]	Loss: 0.399032
Task: 8 Train Epoch: 45 [1280/5000 (25%)]	Loss: 0.404672
Task: 8 Train Epoch: 45 [2560/5000 (50%)]	Loss: 0.576524
Task: 8 Train Epoch: 45 [3840/5000 (75%)]	Loss: 0.433497

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 736/1000(74%)

Task: 8 Train Epoch: 46 [0/5000 (0%)]	Loss: 0.298096
Task: 8 Train Epoch: 46 [1280/5000 (25%)]	Loss: 0.310076
Task: 8 Train Epoch: 46 [2560/5000 (50%)]	Loss: 0.396796
Task: 8 Train Epoch: 46 [3840/5000 (75%)]	Loss: 0.401527

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 748/1000(75%)

Task: 8 Train Epoch: 47 [0/5000 (0%)]	Loss: 0.409043
Task: 8 Train Epoch: 47 [1280/5000 (25%)]	Loss: 0.504698
Task: 8 Train Epoch: 47 [2560/5000 (50%)]	Loss: 0.403417
Task: 8 Train Epoch: 47 [3840/5000 (75%)]	Loss: 0.382886

Task: 8   Test set: Avg. loss: 0.0010, Accuracy: 744/1000(74%)

Task: 8 Train Epoch: 48 [0/5000 (0%)]	Loss: 0.337109
Task: 8 Train Epoch: 48 [1280/5000 (25%)]	Loss: 0.403518
Task: 8 Train Epoch: 48 [2560/5000 (50%)]	Loss: 0.440485
Task: 8 Train Epoch: 48 [3840/5000 (75%)]	Loss: 0.402267

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 723/1000(72%)

Task: 8 Train Epoch: 49 [0/5000 (0%)]	Loss: 0.560255
Task: 8 Train Epoch: 49 [1280/5000 (25%)]	Loss: 0.577449
Task: 8 Train Epoch: 49 [2560/5000 (50%)]	Loss: 0.352049
Task: 8 Train Epoch: 49 [3840/5000 (75%)]	Loss: 0.468873

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 732/1000(73%)

Task: 8 Train Epoch: 50 [0/5000 (0%)]	Loss: 0.528448
Task: 8 Train Epoch: 50 [1280/5000 (25%)]	Loss: 0.330986
Task: 8 Train Epoch: 50 [2560/5000 (50%)]	Loss: 0.375890
Task: 8 Train Epoch: 50 [3840/5000 (75%)]	Loss: 0.366435

Task: 8   Test set: Avg. loss: 0.0012, Accuracy: 731/1000(73%)

Task: 8 Train Epoch: 51 [0/5000 (0%)]	Loss: 0.624251
Task: 8 Train Epoch: 51 [1280/5000 (25%)]	Loss: 0.496927
Task: 8 Train Epoch: 51 [2560/5000 (50%)]	Loss: 0.456126
Task: 8 Train Epoch: 51 [3840/5000 (75%)]	Loss: 0.408106

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 742/1000(74%)

Task: 8 Train Epoch: 52 [0/5000 (0%)]	Loss: 0.506791
Task: 8 Train Epoch: 52 [1280/5000 (25%)]	Loss: 0.555273
Task: 8 Train Epoch: 52 [2560/5000 (50%)]	Loss: 0.493032
Task: 8 Train Epoch: 52 [3840/5000 (75%)]	Loss: 0.436899

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 727/1000(73%)

Task: 8 Train Epoch: 53 [0/5000 (0%)]	Loss: 0.447308
Task: 8 Train Epoch: 53 [1280/5000 (25%)]	Loss: 0.372541
Task: 8 Train Epoch: 53 [2560/5000 (50%)]	Loss: 0.357659
Task: 8 Train Epoch: 53 [3840/5000 (75%)]	Loss: 0.415396

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 736/1000(74%)

Task: 8 Train Epoch: 54 [0/5000 (0%)]	Loss: 0.444659
Task: 8 Train Epoch: 54 [1280/5000 (25%)]	Loss: 0.401000
Task: 8 Train Epoch: 54 [2560/5000 (50%)]	Loss: 0.375185
Task: 8 Train Epoch: 54 [3840/5000 (75%)]	Loss: 0.344476

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 733/1000(73%)

Task: 8 Train Epoch: 55 [0/5000 (0%)]	Loss: 0.319333
Task: 8 Train Epoch: 55 [1280/5000 (25%)]	Loss: 0.402025
Task: 8 Train Epoch: 55 [2560/5000 (50%)]	Loss: 0.410726
Task: 8 Train Epoch: 55 [3840/5000 (75%)]	Loss: 0.311260

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 743/1000(74%)

Task: 8 Train Epoch: 56 [0/5000 (0%)]	Loss: 0.525627
Task: 8 Train Epoch: 56 [1280/5000 (25%)]	Loss: 0.439077
Task: 8 Train Epoch: 56 [2560/5000 (50%)]	Loss: 0.403997
Task: 8 Train Epoch: 56 [3840/5000 (75%)]	Loss: 0.471384

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 726/1000(73%)

Task: 8 Train Epoch: 57 [0/5000 (0%)]	Loss: 0.520937
Task: 8 Train Epoch: 57 [1280/5000 (25%)]	Loss: 0.459787
Task: 8 Train Epoch: 57 [2560/5000 (50%)]	Loss: 0.375626
Task: 8 Train Epoch: 57 [3840/5000 (75%)]	Loss: 0.340364

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 737/1000(74%)

Task: 8 Train Epoch: 58 [0/5000 (0%)]	Loss: 0.384408
Task: 8 Train Epoch: 58 [1280/5000 (25%)]	Loss: 0.309476
Task: 8 Train Epoch: 58 [2560/5000 (50%)]	Loss: 0.338586
Task: 8 Train Epoch: 58 [3840/5000 (75%)]	Loss: 0.443203

Task: 8   Test set: Avg. loss: 0.0012, Accuracy: 735/1000(74%)

Task: 8 Train Epoch: 59 [0/5000 (0%)]	Loss: 0.536173
Task: 8 Train Epoch: 59 [1280/5000 (25%)]	Loss: 0.604911
Task: 8 Train Epoch: 59 [2560/5000 (50%)]	Loss: 0.463439
Task: 8 Train Epoch: 59 [3840/5000 (75%)]	Loss: 0.466833

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 738/1000(74%)

Task: 8 Train Epoch: 60 [0/5000 (0%)]	Loss: 0.394718
Task: 8 Train Epoch: 60 [1280/5000 (25%)]	Loss: 0.265219
Task: 8 Train Epoch: 60 [2560/5000 (50%)]	Loss: 0.197351
Task: 8 Train Epoch: 60 [3840/5000 (75%)]	Loss: 0.155762

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 745/1000(74%)

Task: 8 Train Epoch: 61 [0/5000 (0%)]	Loss: 0.202834
Task: 8 Train Epoch: 61 [1280/5000 (25%)]	Loss: 0.222433
Task: 8 Train Epoch: 61 [2560/5000 (50%)]	Loss: 0.165466
Task: 8 Train Epoch: 61 [3840/5000 (75%)]	Loss: 0.243462

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 740/1000(74%)

Task: 8 Train Epoch: 62 [0/5000 (0%)]	Loss: 0.201972
Task: 8 Train Epoch: 62 [1280/5000 (25%)]	Loss: 0.205044
Task: 8 Train Epoch: 62 [2560/5000 (50%)]	Loss: 0.134934
Task: 8 Train Epoch: 62 [3840/5000 (75%)]	Loss: 0.188265

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 742/1000(74%)

Task: 8 Train Epoch: 63 [0/5000 (0%)]	Loss: 0.202273
Task: 8 Train Epoch: 63 [1280/5000 (25%)]	Loss: 0.114814
Task: 8 Train Epoch: 63 [2560/5000 (50%)]	Loss: 0.296628
Task: 8 Train Epoch: 63 [3840/5000 (75%)]	Loss: 0.145170

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 742/1000(74%)

Task: 8 Train Epoch: 64 [0/5000 (0%)]	Loss: 0.125698
Task: 8 Train Epoch: 64 [1280/5000 (25%)]	Loss: 0.221265
Task: 8 Train Epoch: 64 [2560/5000 (50%)]	Loss: 0.246530
Task: 8 Train Epoch: 64 [3840/5000 (75%)]	Loss: 0.186051

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 739/1000(74%)

Task: 8 Train Epoch: 65 [0/5000 (0%)]	Loss: 0.184734
Task: 8 Train Epoch: 65 [1280/5000 (25%)]	Loss: 0.151295
Task: 8 Train Epoch: 65 [2560/5000 (50%)]	Loss: 0.198207
Task: 8 Train Epoch: 65 [3840/5000 (75%)]	Loss: 0.164568

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 743/1000(74%)

Task: 8 Train Epoch: 66 [0/5000 (0%)]	Loss: 0.223966
Task: 8 Train Epoch: 66 [1280/5000 (25%)]	Loss: 0.163390
Task: 8 Train Epoch: 66 [2560/5000 (50%)]	Loss: 0.182720
Task: 8 Train Epoch: 66 [3840/5000 (75%)]	Loss: 0.171821

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 746/1000(75%)

Task: 8 Train Epoch: 67 [0/5000 (0%)]	Loss: 0.214231
Task: 8 Train Epoch: 67 [1280/5000 (25%)]	Loss: 0.224192
Task: 8 Train Epoch: 67 [2560/5000 (50%)]	Loss: 0.210116
Task: 8 Train Epoch: 67 [3840/5000 (75%)]	Loss: 0.214702

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 741/1000(74%)

Task: 8 Train Epoch: 68 [0/5000 (0%)]	Loss: 0.211425
Task: 8 Train Epoch: 68 [1280/5000 (25%)]	Loss: 0.167380
Task: 8 Train Epoch: 68 [2560/5000 (50%)]	Loss: 0.123844
Task: 8 Train Epoch: 68 [3840/5000 (75%)]	Loss: 0.386369

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 745/1000(74%)

Task: 8 Train Epoch: 69 [0/5000 (0%)]	Loss: 0.124827
Task: 8 Train Epoch: 69 [1280/5000 (25%)]	Loss: 0.235573
Task: 8 Train Epoch: 69 [2560/5000 (50%)]	Loss: 0.152939
Task: 8 Train Epoch: 69 [3840/5000 (75%)]	Loss: 0.208635

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 743/1000(74%)

Task: 8 Train Epoch: 70 [0/5000 (0%)]	Loss: 0.270286
Task: 8 Train Epoch: 70 [1280/5000 (25%)]	Loss: 0.144548
Task: 8 Train Epoch: 70 [2560/5000 (50%)]	Loss: 0.168739
Task: 8 Train Epoch: 70 [3840/5000 (75%)]	Loss: 0.140119

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 745/1000(74%)

Task: 8 Train Epoch: 71 [0/5000 (0%)]	Loss: 0.144709
Task: 8 Train Epoch: 71 [1280/5000 (25%)]	Loss: 0.217753
Task: 8 Train Epoch: 71 [2560/5000 (50%)]	Loss: 0.207452
Task: 8 Train Epoch: 71 [3840/5000 (75%)]	Loss: 0.142925

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 743/1000(74%)

Task: 8 Train Epoch: 72 [0/5000 (0%)]	Loss: 0.134404
Task: 8 Train Epoch: 72 [1280/5000 (25%)]	Loss: 0.207796
Task: 8 Train Epoch: 72 [2560/5000 (50%)]	Loss: 0.182853
Task: 8 Train Epoch: 72 [3840/5000 (75%)]	Loss: 0.204226

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 746/1000(75%)

Task: 8 Train Epoch: 73 [0/5000 (0%)]	Loss: 0.143308
Task: 8 Train Epoch: 73 [1280/5000 (25%)]	Loss: 0.173768
Task: 8 Train Epoch: 73 [2560/5000 (50%)]	Loss: 0.145416
Task: 8 Train Epoch: 73 [3840/5000 (75%)]	Loss: 0.176879

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 745/1000(74%)

Task: 8 Train Epoch: 74 [0/5000 (0%)]	Loss: 0.247936
Task: 8 Train Epoch: 74 [1280/5000 (25%)]	Loss: 0.244697
Task: 8 Train Epoch: 74 [2560/5000 (50%)]	Loss: 0.188811
Task: 8 Train Epoch: 74 [3840/5000 (75%)]	Loss: 0.175252

Task: 8   Test set: Avg. loss: 0.0011, Accuracy: 748/1000(75%)

Task: 8 Train Epoch: 75 [0/5000 (0%)]	Loss: 0.154489
Task: 8 Train Epoch: 75 [1280/5000 (25%)]	Loss: 0.200495
Task: 8 Train Epoch: 75 [2560/5000 (50%)]	Loss: 0.148949
Task: 8 Train Epoch: 75 [3840/5000 (75%)]	Loss: 0.189943

